,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,SEMANA,CONTAGIOS,VACUNADOS,T
20885,JUNIN,YAULI,LA OROYA,120801,2020-49,1,0.0,33
20886,JUNIN,YAULI,LA OROYA,120801,2020-50,2,0.0,34
20887,JUNIN,YAULI,LA OROYA,120801,2020-51,3,0.0,35
20888,JUNIN,YAULI,LA OROYA,120801,2020-52,4,0.0,36
20889,JUNIN,YAULI,LA OROYA,120801,2021-01,2,0.0,48
20890,JUNIN,YAULI,LA OROYA,120801,2021-02,3,0.0,37
20891,JUNIN,YAULI,LA OROYA,120801,2021-03,5,0.0,38
20892,JUNIN,YAULI,LA OROYA,120801,2021-04,7,0.0,39
20893,JUNIN,YAULI,LA OROYA,120801,2021-05,6,0.0,40
20894,JUNIN,YAULI,LA OROYA,120801,2021-06,6,3.0,41
20895,JUNIN,YAULI,LA OROYA,120801,2021-07,6,2.0,42
20896,JUNIN,YAULI,LA OROYA,120801,2021-08,6,3.0,43
20897,JUNIN,YAULI,LA OROYA,120801,2021-09,3,2.0,44
20898,JUNIN,YAULI,MARCAPOMACOCHA,120804,2020-25,1,0.0,11
20899,JUNIN,YAULI,MARCAPOMACOCHA,120804,2020-32,1,0.0,18
20900,JUNIN,YAULI,MARCAPOMACOCHA,120804,2020-34,1,0.0,20
20901,JUNIN,YAULI,MARCAPOMACOCHA,120804,2021-02,2,0.0,37
20902,JUNIN,YAULI,MARCAPOMACOCHA,120804,2021-03,5,0.0,38
20903,JUNIN,YAULI,MARCAPOMACOCHA,120804,2021-04,2,0.0,39
20904,JUNIN,YAULI,MARCAPOMACOCHA,120804,2021-05,3,0.0,40
20905,JUNIN,YAULI,MOROCOCHA,120805,2020-16,1,0.0,3
20906,JUNIN,YAULI,MOROCOCHA,120805,2020-19,1,0.0,45
20907,JUNIN,YAULI,MOROCOCHA,120805,2020-20,1,0.0,6
20908,JUNIN,YAULI,MOROCOCHA,120805,2020-21,1,0.0,7
20909,JUNIN,YAULI,MOROCOCHA,120805,2020-25,1,0.0,11
20910,JUNIN,YAULI,MOROCOCHA,120805,2020-26,2,0.0,12
20911,JUNIN,YAULI,MOROCOCHA,120805,2020-27,3,0.0,13
20912,JUNIN,YAULI,MOROCOCHA,120805,2020-29,5,0.0,15
20913,JUNIN,YAULI,MOROCOCHA,120805,2020-30,4,0.0,16
20914,JUNIN,YAULI,MOROCOCHA,120805,2020-31,5,0.0,17
20915,JUNIN,YAULI,MOROCOCHA,120805,2020-32,3,0.0,18
20916,JUNIN,YAULI,MOROCOCHA,120805,2020-33,3,0.0,19
20917,JUNIN,YAULI,MOROCOCHA,120805,2020-34,4,0.0,20
20918,JUNIN,YAULI,MOROCOCHA,120805,2020-35,4,0.0,21
20919,JUNIN,YAULI,MOROCOCHA,120805,2020-36,1,0.0,22
20920,JUNIN,YAULI,MOROCOCHA,120805,2020-37,5,0.0,23
20921,JUNIN,YAULI,MOROCOCHA,120805,2020-38,2,0.0,24
20922,JUNIN,YAULI,MOROCOCHA,120805,2020-44,1,0.0,29
20923,JUNIN,YAULI,MOROCOCHA,120805,2020-48,1,0.0,47
20924,JUNIN,YAULI,MOROCOCHA,120805,2020-49,1,0.0,33
20925,JUNIN,YAULI,MOROCOCHA,120805,2020-50,1,0.0,34
20926,JUNIN,YAULI,MOROCOCHA,120805,2021-01,1,0.0,48
20927,JUNIN,YAULI,MOROCOCHA,120805,2021-02,2,0.0,37
20928,JUNIN,YAULI,MOROCOCHA,120805,2021-03,2,0.0,38
20929,JUNIN,YAULI,MOROCOCHA,120805,2021-04,2,0.0,39
20930,JUNIN,YAULI,MOROCOCHA,120805,2021-05,3,0.0,40
20931,JUNIN,YAULI,MOROCOCHA,120805,2021-06,1,0.0,41
20932,JUNIN,YAULI,MOROCOCHA,120805,2021-07,1,1.0,42
20933,JUNIN,YAULI,MOROCOCHA,120805,2021-08,1,0.0,43
20934,JUNIN,YAULI,PACCHA,120806,2020-20,1,0.0,6
20935,JUNIN,YAULI,PACCHA,120806,2020-23,1,0.0,9
20936,JUNIN,YAULI,PACCHA,120806,2020-24,1,0.0,10
20937,JUNIN,YAULI,PACCHA,120806,2020-27,2,0.0,13
20938,JUNIN,YAULI,PACCHA,120806,2020-28,1,0.0,14
20939,JUNIN,YAULI,PACCHA,120806,2020-30,2,0.0,16
20940,JUNIN,YAULI,PACCHA,120806,2020-31,1,0.0,17
20941,JUNIN,YAULI,PACCHA,120806,2020-33,1,0.0,19
20942,JUNIN,YAULI,PACCHA,120806,2020-34,2,0.0,20
20943,JUNIN,YAULI,PACCHA,120806,2020-35,1,0.0,21
20944,JUNIN,YAULI,PACCHA,120806,2020-38,1,0.0,24
20945,JUNIN,YAULI,PACCHA,120806,2020-41,1,0.0,27
20946,JUNIN,YAULI,PACCHA,120806,2020-48,1,0.0,47
20947,JUNIN,YAULI,PACCHA,120806,2021-02,1,0.0,37
20948,JUNIN,YAULI,PACCHA,120806,2021-03,1,0.0,38
20949,JUNIN,YAULI,PACCHA,120806,2021-06,1,0.0,41
20950,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,120807,2020-20,1,0.0,6
20951,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,120807,2020-31,1,0.0,17
20952,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,120807,2020-37,1,0.0,23
20953,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,120807,2020-38,1,0.0,24
20954,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,120807,2020-40,1,0.0,26
20955,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,120807,2020-50,1,0.0,34
20956,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,120807,2021-05,1,0.0,40
20957,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,120807,2021-06,4,0.0,41
20958,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-15,1,0.0,2
20959,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-16,2,0.0,3
20960,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-17,3,0.0,4
20961,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-18,3,0.0,5
20962,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-19,2,0.0,45
20963,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-20,2,0.0,6
20964,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-21,3,0.0,7
20965,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-22,2,0.0,8
20966,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-23,5,0.0,9
20967,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-24,3,0.0,10
20968,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-25,4,0.0,11
20969,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-26,5,0.0,12
20970,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-27,4,0.0,13
20971,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-28,2,0.0,14
20972,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-29,4,0.0,15
20973,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-30,6,0.0,16
20974,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-31,7,0.0,17
20975,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-32,5,0.0,18
20976,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-33,6,0.0,19
20977,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-34,6,0.0,20
20978,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-35,4,0.0,21
20979,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-36,7,0.0,22
20980,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-37,5,0.0,23
20981,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-38,6,0.0,24
20982,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-39,3,0.0,25
20983,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-40,3,0.0,26
20984,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-41,3,0.0,27
20985,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-42,2,0.0,28
20986,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-43,4,0.0,46
20987,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-44,2,0.0,29
20988,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-45,2,0.0,30
20989,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-46,3,0.0,31
20990,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-47,4,0.0,32
20991,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-48,2,0.0,47
20992,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-49,2,0.0,33
20993,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-50,1,0.0,34
20994,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-51,3,0.0,35
20995,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2020-52,3,0.0,36
20996,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2021-01,4,0.0,48
20997,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2021-02,4,0.0,37
20998,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2021-03,5,0.0,38
20999,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2021-04,6,0.0,39
21000,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2021-05,5,0.0,40
21001,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2021-06,5,3.0,41
21002,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2021-07,5,2.0,42
21003,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2021-08,5,1.0,43
21004,JUNIN,YAULI,SANTA ROSA DE SACCO,120808,2021-09,2,0.0,44
21005,JUNIN,YAULI,SUITUCANCHA,120809,2020-22,1,0.0,8
21006,JUNIN,YAULI,SUITUCANCHA,120809,2020-31,1,0.0,17
21007,JUNIN,YAULI,YAULI,120810,2020-17,1,0.0,4
21008,JUNIN,YAULI,YAULI,120810,2020-18,2,0.0,5
21009,JUNIN,YAULI,YAULI,120810,2020-19,2,0.0,45
21010,JUNIN,YAULI,YAULI,120810,2020-20,2,0.0,6
21011,JUNIN,YAULI,YAULI,120810,2020-21,2,0.0,7
21012,JUNIN,YAULI,YAULI,120810,2020-26,1,0.0,12
21013,JUNIN,YAULI,YAULI,120810,2020-27,1,0.0,13
21014,JUNIN,YAULI,YAULI,120810,2020-28,2,0.0,14
21015,JUNIN,YAULI,YAULI,120810,2020-29,1,0.0,15
21016,JUNIN,YAULI,YAULI,120810,2020-30,1,0.0,16
21017,JUNIN,YAULI,YAULI,120810,2020-31,2,0.0,17
21018,JUNIN,YAULI,YAULI,120810,2020-33,1,0.0,19
21019,JUNIN,YAULI,YAULI,120810,2020-34,2,0.0,20
21020,JUNIN,YAULI,YAULI,120810,2020-35,1,0.0,21
21021,JUNIN,YAULI,YAULI,120810,2020-36,2,0.0,22
21022,JUNIN,YAULI,YAULI,120810,2020-37,3,0.0,23
21023,JUNIN,YAULI,YAULI,120810,2020-38,4,0.0,24
21024,JUNIN,YAULI,YAULI,120810,2020-39,1,0.0,25
21025,JUNIN,YAULI,YAULI,120810,2020-40,3,0.0,26
21026,JUNIN,YAULI,YAULI,120810,2020-45,1,0.0,30
21027,JUNIN,YAULI,YAULI,120810,2020-47,1,0.0,32
21028,JUNIN,YAULI,YAULI,120810,2021-03,1,0.0,38
21029,JUNIN,YAULI,YAULI,120810,2021-04,1,0.0,39
21030,JUNIN,YAULI,YAULI,120810,2021-05,2,0.0,40
21031,JUNIN,YAULI,YAULI,120810,2021-06,5,0.0,41
21032,JUNIN,YAULI,YAULI,120810,2021-07,2,1.0,42
21033,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-16,1,0.0,3
21034,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-17,2,0.0,4
21035,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-19,1,0.0,45
21036,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-20,4,0.0,6
21037,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-21,2,0.0,7
21038,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-23,3,0.0,9
21039,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-24,3,0.0,10
21040,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-25,4,0.0,11
21041,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-26,4,0.0,12
21042,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-27,4,0.0,13
21043,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-28,3,0.0,14
21044,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-29,4,0.0,15
21045,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-30,5,0.0,16
21046,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-31,4,0.0,17
21047,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-32,4,0.0,18
21048,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-33,5,0.0,19
21049,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-34,6,0.0,20
21050,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-35,5,0.0,21
21051,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-36,4,0.0,22
21052,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-37,5,0.0,23
21053,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-38,5,0.0,24
21054,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-39,1,0.0,25
21055,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-43,2,0.0,46
21056,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-45,1,0.0,30
21057,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-46,1,0.0,31
21058,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-47,1,0.0,32
21059,LA LIBERTAD,ASCOPE,ASCOPE,130201,2020-50,1,0.0,34
21060,LA LIBERTAD,ASCOPE,ASCOPE,130201,2021-01,1,0.0,48
21061,LA LIBERTAD,ASCOPE,ASCOPE,130201,2021-03,2,0.0,38
21062,LA LIBERTAD,ASCOPE,ASCOPE,130201,2021-04,1,0.0,39
21063,LA LIBERTAD,ASCOPE,ASCOPE,130201,2021-05,1,0.0,40
21064,LA LIBERTAD,ASCOPE,ASCOPE,130201,2021-07,1,0.0,42
21065,LA LIBERTAD,ASCOPE,ASCOPE,130201,2021-08,3,2.0,43
21066,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-17,3,0.0,4
21067,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-19,1,0.0,45
21068,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-20,5,0.0,6
21069,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-21,2,0.0,7
21070,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-22,3,0.0,8
21071,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-23,5,0.0,9
21072,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-24,6,0.0,10
21073,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-25,6,0.0,11
21074,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-26,6,0.0,12
21075,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-27,6,0.0,13
21076,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-28,3,0.0,14
21077,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-29,7,0.0,15
21078,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-30,7,0.0,16
21079,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-31,7,0.0,17
21080,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-32,5,0.0,18
21081,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-33,7,0.0,19
21082,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-34,7,0.0,20
21083,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-35,6,0.0,21
21084,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-36,6,0.0,22
21085,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-37,7,0.0,23
21086,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-38,7,0.0,24
21087,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-39,2,0.0,25
21088,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-40,1,0.0,26
21089,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-41,1,0.0,27
21090,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-42,1,0.0,28
21091,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-43,2,0.0,46
21092,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-44,2,0.0,29
21093,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-45,1,0.0,30
21094,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-47,2,0.0,32
21095,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-48,1,0.0,47
21096,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2020-50,1,0.0,34
21097,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2021-01,1,0.0,48
21098,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2021-02,3,0.0,37
21099,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2021-03,1,0.0,38
21100,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2021-04,4,0.0,39
21101,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2021-05,4,0.0,40
21102,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2021-06,3,3.0,41
21103,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2021-07,4,3.0,42
21104,LA LIBERTAD,ASCOPE,CASA GRANDE,130208,2021-08,4,0.0,43
21105,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-16,1,0.0,3
21106,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-17,2,0.0,4
21107,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-20,1,0.0,6
21108,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-21,4,0.0,7
21109,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-22,1,0.0,8
21110,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-23,2,0.0,9
21111,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-24,4,0.0,10
21112,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-25,6,0.0,11
21113,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-26,6,0.0,12
21114,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-27,5,0.0,13
21115,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-28,2,0.0,14
21116,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-29,4,0.0,15
21117,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-30,6,0.0,16
21118,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-31,5,0.0,17
21119,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-32,6,0.0,18
21120,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-33,5,0.0,19
21121,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-34,4,0.0,20
21122,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-35,4,0.0,21
21123,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-36,5,0.0,22
21124,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-37,4,0.0,23
21125,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-38,3,0.0,24
21126,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-39,2,0.0,25
21127,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-40,1,0.0,26
21128,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-41,1,0.0,27
21129,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-42,1,0.0,28
21130,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-43,1,0.0,46
21131,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-49,2,0.0,33
21132,LA LIBERTAD,ASCOPE,CHICAMA,130202,2020-50,2,0.0,34
21133,LA LIBERTAD,ASCOPE,CHICAMA,130202,2021-02,1,0.0,37
21134,LA LIBERTAD,ASCOPE,CHICAMA,130202,2021-03,3,0.0,38
21135,LA LIBERTAD,ASCOPE,CHICAMA,130202,2021-05,3,0.0,40
21136,LA LIBERTAD,ASCOPE,CHICAMA,130202,2021-06,3,2.0,41
21137,LA LIBERTAD,ASCOPE,CHICAMA,130202,2021-07,2,0.0,42
21138,LA LIBERTAD,ASCOPE,CHICAMA,130202,2021-08,1,0.0,43
21139,LA LIBERTAD,ASCOPE,CHICAMA,130202,2021-09,1,0.0,44
21140,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-14,2,0.0,1
21141,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-15,1,0.0,2
21142,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-16,1,0.0,3
21143,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-17,3,0.0,4
21144,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-18,2,0.0,5
21145,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-19,2,0.0,45
21146,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-20,3,0.0,6
21147,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-21,3,0.0,7
21148,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-22,3,0.0,8
21149,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-23,4,0.0,9
21150,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-24,4,0.0,10
21151,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-25,5,0.0,11
21152,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-26,7,0.0,12
21153,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-27,4,0.0,13
21154,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-28,3,0.0,14
21155,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-29,3,0.0,15
21156,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-30,7,0.0,16
21157,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-31,7,0.0,17
21158,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-32,7,0.0,18
21159,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-33,7,0.0,19
21160,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-34,4,0.0,20
21161,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-35,4,0.0,21
21162,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-36,5,0.0,22
21163,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-37,6,0.0,23
21164,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-38,7,0.0,24
21165,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-39,3,0.0,25
21166,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-43,1,0.0,46
21167,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-44,3,0.0,29
21168,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-45,2,0.0,30
21169,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-48,1,0.0,47
21170,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-49,1,0.0,33
21171,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-50,3,0.0,34
21172,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-51,1,0.0,35
21173,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2020-52,2,0.0,36
21174,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2021-00,1,0.0,49
21175,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2021-01,3,0.0,48
21176,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2021-02,4,0.0,37
21177,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2021-03,1,0.0,38
21178,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2021-04,3,0.0,39
21179,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2021-05,4,0.0,40
21180,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2021-06,6,0.0,41
21181,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2021-07,4,0.0,42
21182,LA LIBERTAD,ASCOPE,CHOCOPE,130203,2021-08,5,0.0,43
21183,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-15,1,0.0,2
21184,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-21,1,0.0,7
21185,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-23,5,0.0,9
21186,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-24,1,0.0,10
21187,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-25,4,0.0,11
21188,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-26,2,0.0,12
21189,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-27,2,0.0,13
21190,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-28,1,0.0,14
21191,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-29,3,0.0,15
21192,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-30,5,0.0,16
21193,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-31,3,0.0,17
21194,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-32,3,0.0,18
21195,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-33,3,0.0,19
21196,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-34,3,0.0,20
21197,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-35,3,0.0,21
21198,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-36,2,0.0,22
21199,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-37,1,0.0,23
21200,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-38,2,0.0,24
21201,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2020-41,1,0.0,27
21202,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2021-05,1,0.0,40
21203,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,130204,2021-08,2,0.0,43
21204,LA LIBERTAD,ASCOPE,PAIJAN,130205,2020-17,1,0.0,4
21205,LA LIBERTAD,ASCOPE,PAIJAN,130205,2020-19,3,0.0,45
21206,LA LIBERTAD,ASCOPE,PAIJAN,130205,2020-20,3,0.0,6
21207,LA LIBERTAD,ASCOPE,PAIJAN,130205,2020-21,5,0.0,7
21208,LA LIBERTAD,ASCOPE,PAIJAN,130205,2020-22,1,0.0,8
21209,LA LIBERTAD,ASCOPE,PAIJAN,130205,2020-23,4,0.0,9
21210,LA LIBERTAD,ASCOPE,PAIJAN,130205,2020-24,5,0.0,10
