DATE,PBI,PELEC,CINTC,VOLINPUT,INDPRO,INGRESO,CREDMN,IGBVL
2010-04-01,7.97407887487125,8.38752610160153,19.730323148376,38.8920732261189,5.25222,3.60173319283923,17.8749478234213,58.7529649199985
2010-05-01,7.7078414294204,7.9825528059256,19.1955458905346,25.6215824369888,7.87526,1.28516317855785,18.7503563670532,8.1766571313153
2010-06-01,13.1099179780282,12.4643555319299,22.2359759299898,55.5641728900717,8.45888,1.33522727272726,20.648015134291,7.08523166688362
2010-07-01,10.0947549487143,12.8627018593478,12.6572263863834,39.4506587110838,7.74863,0.320694208639871,21.7547744166821,1.30116193420105
2010-08-01,8.93690399879412,9.17517936384931,13.9503386361984,43.0125934068442,6.88145,1.05223950088462,21.660756412366,8.58414460946244
2010-09-01,10.3065916388585,7.75648992214036,22.0262882364016,38.0075552560533,6.32282,-5.45290671473637,20.6777549824203,17.9815374862984
2010-10-01,9.63126902119487,9.58393002572471,10.1700350855592,13.3509604225426,5.70262,-2.26309620412947,19.5947965774373,35.2297175791534
2010-11-01,8.9214083944759,9.00015152968224,22.8956879266676,11.9930995409121,5.31429,2.13037144938091,19.7154269085762,47.6006794536061
2010-12-01,7.9039226510546,7.56957145422355,15.5560423666966,22.2635460846778,6.01093,2.57976298997264,21.1773931893582,64.9907532892879
2011-01-01,9.84835366495798,9.06728428801959,7.21655904283477,24.7453876112013,4.66071,3.16166592028662,21.4826260210891,58.4945812125619
2011-02-01,8.29323008372971,9.35417286840923,6.68435071105796,18.7972732957523,3.82786,3.72042622358677,21.5337880171784,63.1369658742266
2011-03-01,7.93187487265463,8.24476692247289,1.38980101203032,15.5974948054326,4.1739,5.90843286283025,21.5437448907874,45.1351047656818
2011-04-01,7.72231004305279,8.11267272394741,-0.601847498155195,13.1235137612287,3.41616,6.24311421226589,21.0351356700272,23.9483508034839
2011-05-01,5.69061704950165,9.37455605374435,3.76009228693851,31.8009183660849,2.16119,9.0071455434374,21.5613955270275,48.8617969795635
2011-06-01,3.06777022046789,8.62056149780632,-1.02460174519632,4.4364611587517,2.3038,10.7746939538361,20.7245123041083,34.9929674701698
2011-07-01,6.15165235102697,8.29229835104366,0.33402323771578,-3.32760988928419,2.39907,12.5799172621286,19.6030002638405,53.8529972582166
2011-08-01,6.54512903915521,9.59046880685873,7.12492701182333,3.70016604831853,2.65732,12.8556948028013,19.4354121401381,36.5845659006964
2011-09-01,4.92150859467404,8.80668655872012,-1.12394350137696,6.15645106594067,2.39682,17.4356530028599,20.1750217633696,2.58426538671632
2011-10-01,4.50843034869675,8.26504031918875,8.43742340657824,0.9486634404313,3.37637,16.4667896678967,21.0800059140899,2.12632791441414
2011-11-01,4.75410204221201,7.70210249621088,-0.583278001504256,4.87943642745981,3.26367,13.6922802638617,20.5995725467217,-4.52027140425328
2011-12-01,8.70490846422927,8.12014131695785,8.62536072585423,6.74838266565651,2.83958,13.2853461299209,20.3718770770765,-16.6884781195975
2012-01-01,5.33005767091035,5.56857442837664,12.8896722858096,11.0233234365884,3.60249,11.5471436013197,19.790438974504,-4.1041777990607
2012-02-01,6.93196215782412,7.78823522526939,11.4622740661575,8.49190950876501,4.29763,12.1800452725057,19.1648752140472,-0.499978986961402
2012-03-01,5.68625314882143,6.34558501361731,15.5684622654329,0.438105549853918,2.78943,13.1311405382315,18.8185518213956,7.53515087562375
2012-04-01,2.8454933090069,5.58666516754045,16.1917215797375,-0.477823424299414,3.93461,13.7573453162807,17.6928395696108,15.4903031235136
2012-05-01,6.7504907482125,5.78123356742048,15.6918424803772,9.0795679399149,3.89744,11.9630843539762,16.6376783503059,-2.63613166422996
2012-06-01,7.3539123634218,5.06335892086446,20.0934086523332,7.67757286378781,3.57852,9.71823856925931,16.9854355496797,7.03636569735968
